Peterborough,2020,Barred Owl,5,HC
Peterborough,2020,Belted Kingfisher,2,NA
Peterborough,2020,Blue Jay,563,HC
Peterborough,2020,Bohemian Waxwing,651,NA
Peterborough,2020,Brown Creeper,20,NA
Peterborough,2020,Canada Goose,1505,NA
Peterborough,2020,Cedar Waxwing,279,NA
Peterborough,2020,Common Goldeneye,135,NA
Peterborough,2020,Common Grackle,1,NA
Peterborough,2020,Common Merganser,2,NA
Peterborough,2020,Common Raven,34,HC
Peterborough,2020,Cooper's Hawk,9,NA
Peterborough,2020,Dark-eyed Junco,576,NA
Peterborough,2020,Downy Woodpecker,114,NA
Peterborough,2020,Eastern Screech-Owl,7,HC
Peterborough,2020,European Starling,2304,NA
Peterborough,2020,Evening Grosbeak,2,NA
Peterborough,2020,Glaucous Gull,1,NA
Peterborough,2020,Golden-crowned Kinglet,4,NA
Peterborough,2020,Great Black-backed Gull,5,NA
Peterborough,2020,Great Horned Owl,3,NA
Peterborough,2020,Hairy Woodpecker,76,NA
Peterborough,2020,Herring Gull,336,NA
Peterborough,2020,Hooded Merganser,19,HC
Peterborough,2020,House Sparrow,468,NA
Peterborough,2020,Iceland Gull,3,HC
Peterborough,2020,Mallard,1251,NA
Peterborough,2020,Merlin,3,HC
Peterborough,2020,Mourning Dove,1356,HC
Peterborough,2020,Northern Cardinal,457,HC
Peterborough,2020,Northern Harrier,2,NA
Peterborough,2020,Northern Shrike,4,NA
Peterborough,2020,Peregrine Falcon,1,NA
Peterborough,2020,Pileated Woodpecker,28,HC
Peterborough,2020,Pine Grosbeak,42,NA
Peterborough,2020,Red-bellied Woodpecker,25,HC
Peterborough,2020,Red-breasted Nuthatch,74,HC
Peterborough,2020,Red-tailed Hawk,39,NA
Peterborough,2020,Ring-billed Gull,158,NA
Peterborough,2020,Rough-legged Hawk,1,NA
Peterborough,2020,Ruffed Grouse,19,NA
Peterborough,2020,Sharp-shinned Hawk,2,NA
Peterborough,2020,Short-eared Owl,2,"US, HC"
Peterborough,2020,Snow Bunting,7,NA
Peterborough,2020,Song Sparrow,5,NA
Peterborough,2020,Swamp Sparrow,2,NA
Peterborough,2020,White-breasted Nuthatch,335,HC
Peterborough,2020,White-throated Sparrow,4,NA
Peterborough,2020,Wild Turkey,101,NA
Toronto,2020,American Black Duck,66,NA
Toronto,2020,American Coot,1,NA
Toronto,2020,American Crow,87,NA
Toronto,2020,American Kestrel,2,NA
Toronto,2020,American Robin,996,NA
Toronto,2020,American Wigeon,34,NA
Toronto,2020,American Woodcock,1,US
Toronto,2020,Bald Eagle,1,NA
Toronto,2020,Barred Owl,3,NA
Toronto,2020,Belted Kingfisher,11,NA
Toronto,2020,Black-crowned Night-Heron,6,NA
Toronto,2020,Blue Jay,129,NA
Toronto,2020,Brown Creeper,37,NA
Toronto,2020,Brown-headed Cowbird,3,NA
Toronto,2020,Bufflehead,616,NA
Toronto,2020,Canada Goose,1229,NA
Toronto,2020,Canvasback,3,NA
Toronto,2020,Carolina Wren,6,NA
Toronto,2020,Cedar Waxwing,21,NA
Toronto,2020,Common Goldeneye,1092,NA
Toronto,2020,Common Grackle,4,NA
Toronto,2020,Common Loon,3,NA
Toronto,2020,Common Merganser,164,NA
Toronto,2020,Common Raven,10,NA
Toronto,2020,Cooper's Hawk,25,NA
Toronto,2020,Dark-eyed Junco,487,NA
Toronto,2020,Double-crested Cormorant,4,NA
Toronto,2020,Downy Woodpecker,269,NA
Toronto,2020,Eastern Screech-Owl,10,NA
Toronto,2020,European Starling,2703,NA
Toronto,2020,Fox Sparrow,1,NA
Toronto,2020,Gadwall,115,NA
Toronto,2020,Glaucous Gull,1,NA
Toronto,2020,Golden-crowned Kinglet,22,NA
Toronto,2020,Gray Catbird,3,NA
Toronto,2020,Great Black-backed Gull,14,NA
Toronto,2020,Great Horned Owl,4,NA
Toronto,2020,Greater Scaup,1365,NA
Toronto,2020,Hairy Woodpecker,107,NA
Toronto,2020,Hermit Thrush,11,NA
Toronto,2020,Herring Gull,431,NA
Toronto,2020,Hooded Merganser,95,NA
Toronto,2020,House Sparrow,2012,NA
Toronto,2020,Iceland Gull,5,NA
Toronto,2020,Lesser Scaup,16,NA
Toronto,2020,Long-tailed Duck,2370,NA
Toronto,2020,Mallard,2713,NA
Toronto,2020,Merlin,2,NA
Toronto,2020,Mourning Dove,218,NA
Toronto,2020,Mute Swan,136,NA
Toronto,2020,Northern Cardinal,683,NA
Toronto,2020,Northern Flicker,3,NA
Toronto,2020,Northern Mockingbird,21,NA
Toronto,2020,Northern Pintail,1,NA
Toronto,2020,Northern Saw-whet Owl,1,NA
Toronto,2020,Peregrine Falcon,8,NA
Toronto,2020,Pileated Woodpecker,2,NA
Toronto,2020,Purple Sandpiper,1,NA
Toronto,2020,Red-bellied Woodpecker,17,NA
Toronto,2020,Red-breasted Merganser,705,NA
Toronto,2020,Red-breasted Nuthatch,208,NA
Toronto,2020,Red-necked Grebe,1,NA
Toronto,2020,Red-shouldered Hawk,1,NA
Toronto,2020,Red-tailed Hawk,59,NA
Toronto,2020,Red-winged Blackbird,1,NA
Toronto,2020,Redhead,825,NA
Toronto,2020,Ring-billed Gull,1353,NA
Toronto,2020,Ring-necked Duck,1,NA
Toronto,2020,Ruby-crowned Kinglet,2,NA
Toronto,2020,Sharp-shinned Hawk,3,NA
Toronto,2020,Short-eared Owl,1,NA
Toronto,2020,Slaty-backed Gull,1,NA
Toronto,2020,Song Sparrow,61,NA
Toronto,2020,Swamp Sparrow,10,NA
Toronto,2020,Trumpeter Swan,102,NA
Toronto,2020,White-breasted Nuthatch,262,NA
Toronto,2020,White-crowned Sparrow,3,NA
Toronto,2020,White-throated Sparrow,129,NA
Toronto,2020,White-winged Crossbill,1,NA
